"Sample IDs","MPR","MS","TtT","RAF"
"1462_2024.25.KY.026_5",1.09375,0.369047466666667,48,0.0208333333333333
"1463_2024.25.KY.029_5",1.19540229885057,0.786717333333333,48,0.0208333333333333
"1464_2024.25.KY.030_5",1.15481171548117,0.507670666666666,48,0.0208333333333333
"1466_2024.25.KY.031_6",1.29370629370629,0.979021333333333,48,0.0208333333333333
"1467_2024.25.KY.032_6",1.24406779661017,1.17966133333333,48,0.0208333333333333
"1468_2024.25.KY.034_6",1.21153846153846,1.123932,48,0.0208333333333333
"1469_2024.25.KY.035_6",17.0658307210031,3.03448266666667,25.6746987951807,0.0389488503050211
"1470_2024.25.KY.036_6",1.17921146953405,1.0227,48,0.0208333333333333
"1471_2024.25.KY.037_6",1.23778501628665,1.298588,48,0.0208333333333333
"1472_2024.25.KY.038_6",20.4587458745875,8.580858,22.0433673469388,0.0453651197778035
"1473_2024.25.KY.039_6",1.24834437086093,1.108168,48,0.0208333333333333
"1474_2024.25.KY.040_6",1.23404255319149,1.06382933333333,48,0.0208333333333333
"1475_2024.25.KY.041_6",1.20647773279352,0.939270666666667,48,0.0208333333333333
"1476_2024.25.KY.042_6",18.1985815602837,7.1111112,18.6825153374233,0.0535259830884164
"1477_2024.25.KY.043_6",1.16599190283401,0.534413333333334,48,0.0208333333333333
"1478_2024.25.KY.044_6",1.13461538461538,0.656410666666667,48,0.0208333333333333
"1479_2024.25.KY.045_6",1.14112903225806,0.67742,48,0.0208333333333333
"1480_2024.25.KY.046_6",1.13524590163934,0.852458666666667,48,0.0208333333333333
"1481_2024.25.KY.047_6",1.17692307692308,1.11794933333333,48,0.0208333333333333
"1482_2024.25.KY.048_6",1.19727891156463,1.020408,48,0.0208333333333333
"1483_2024.25.KY.049_6",1.12230215827338,0.882494666666667,48,0.0208333333333333
"neg",1.28478964401294,1.22977333333333,48,0.0208333333333333
"1460_2024.25.KY.024_5",13.2068965517241,5.1551724,39.8090909090909,0.0251198903859329
"1461_2024.25.KY.025_5",7.78819444444444,4.28703706666667,46.3013307984791,0.0215976513580652
"1462_2024.25.KY.026_5",9.36322869955157,2.0328848,18.4400684931507,0.0542297334942892
"1463_2024.25.KY.029_5",1.18250950570342,0.902408,48,0.0208333333333333
"1464_2024.25.KY.030_5",19.1302521008403,6.75630253333333,40.0681818181818,0.0249574588769143
"1466_2024.25.KY.031_6",1.22875816993464,0.867102666666667,48,0.0208333333333333
"1467_2024.25.KY.032_6",1.25328947368421,1.20614,48,0.0208333333333333
"1468_2024.25.KY.034_6",1.21107266435986,0.99654,48,0.0208333333333333
"1469_2024.25.KY.035_6",14.4542682926829,3.05284546666667,23.4698275862069,0.0426078971533517
"1470_2024.25.KY.036_6",1.17378048780488,1.060976,48,0.0208333333333333
"1471_2024.25.KY.037_6",1.31132075471698,1.16142533333333,48,0.0208333333333333
"1472_2024.25.KY.038_6",26.1696113074205,8.31566613333333,14.7910798122066,0.0676083161402952
"1473_2024.25.KY.039_6",14.1140939597315,4.8724832,29.9587912087912,0.0333791838606144
"1474_2024.25.KY.040_6",1.24920127795527,1.14164,48,0.0208333333333333
"1475_2024.25.KY.041_6",16.6103448275862,5.63218386666667,36.0439739413681,0.0277438886629615
"1476_2024.25.KY.042_6",8.17624521072797,3.70881226666667,35.4487577639752,0.0282097332340444
"1477_2024.25.KY.043_6",22.11328125,8.22395826666667,25.7626984126984,0.0388158097409199
"1478_2024.25.KY.044_6",1.09558823529412,0.642157333333333,48,0.0208333333333333
"1479_2024.25.KY.045_6",20.7455197132617,9.06093186666667,17.5039964476021,0.0571298104974758
"1480_2024.25.KY.046_6",1.2043795620438,0.827250666666667,48,0.0208333333333333
"1481_2024.25.KY.047_6",1.21305841924399,0.962198666666667,48,0.0208333333333333
"1482_2024.25.KY.048_6",1.20640569395018,1.02016666666667,48,0.0208333333333333
"1483_2024.25.KY.049_6",1.22442244224422,1.04730533333333,48,0.0208333333333333
"neg",1.175,1.25714266666667,48,0.0208333333333333
"1460_2024.25.KY.024_5",18.1521739130435,5.33333333333333,18.541095890411,0.0539342445511637
"1461_2024.25.KY.025_5",14.9326241134752,6.01891253333333,38.5353356890459,0.0259502086103342
"1462_2024.25.KY.026_5",7.88157894736842,2.16374266666667,31.4963503649635,0.0317497103128621
"1463_2024.25.KY.029_5",1.21153846153846,0.907692,48,0.0208333333333333
"1464_2024.25.KY.030_5",1.12396694214876,0.462809333333333,48,0.0208333333333333
"1466_2024.25.KY.031_6",1.29813664596273,1.10559066666667,48,0.0208333333333333
"1467_2024.25.KY.032_6",1.26333333333333,1.14666666666667,48,0.0208333333333333
"1468_2024.25.KY.034_6",1.24652777777778,1.180556,48,0.0208333333333333
"1469_2024.25.KY.035_6",1.24475524475524,1.31002266666667,48,0.0208333333333333
"1470_2024.25.KY.036_6",1.23905723905724,1.072952,48,0.0208333333333333
"1471_2024.25.KY.037_6",17.9096573208723,6.62097613333333,32.551652892562,0.0307204062202475
"1472_2024.25.KY.038_6",15.9184397163121,6.34988186666667,19.2443820224719,0.051963217048606
"1473_2024.25.KY.039_6",1.18627450980392,0.941176,48,0.0208333333333333
"1474_2024.25.KY.040_6",14.9559322033898,5.1751412,39.0278846153846,0.0256227056591687
"1475_2024.25.KY.041_6",1.21631205673759,0.851064,48,0.0208333333333333
"1476_2024.25.KY.042_6",18.1865671641791,7.25373133333333,30.273607748184,0.0330320723026474
"1477_2024.25.KY.043_6",8,2.15823613333333,17.9824561403509,0.055609756097561
"1478_2024.25.KY.044_6",11.0357142857143,4.99523813333333,45.1441441441441,0.0221512672121333
"1479_2024.25.KY.045_6",19.1350364963504,8.160584,39.655487804878,0.0252171907434458
"1480_2024.25.KY.046_6",1.20875420875421,1.005612,48,0.0208333333333333
"1481_2024.25.KY.047_6",1.23972602739726,0.958904,48,0.0208333333333333
"1482_2024.25.KY.048_6",1.13868613138686,1.05109466666667,48,0.0208333333333333
"1483_2024.25.KY.049_6",1.16720257234727,0.973205333333333,48,0.0208333333333333
"neg",1.25396825396825,1.11746,48,0.0208333333333333
"1460_2024.25.KY.024_5",1.13777777777778,0.645925333333333,48,0.0208333333333333
"1461_2024.25.KY.025_5",1.1986531986532,0.897868,48,0.0208333333333333
"1462_2024.25.KY.026_5",6.62037037037037,1.32716053333333,33.6690476190476,0.0297008698111873
"1463_2024.25.KY.029_5",15.2024291497976,5.61403506666667,42.48828125,0.0235359014434127
"1464_2024.25.KY.030_5",7.03265306122449,3.16734693333333,18.3161512027491,0.0545966228893058
"1466_2024.25.KY.031_6",1.24281150159744,1.06496266666667,48,0.0208333333333333
"1467_2024.25.KY.032_6",1.27666666666667,1.14222266666667,48,0.0208333333333333
"1468_2024.25.KY.034_6",1.25418060200669,1.056856,48,0.0208333333333333
"1469_2024.25.KY.035_6",32.0440677966102,8.8632768,11.4596774193548,0.0872624912033779
"1470_2024.25.KY.036_6",1.2410071942446,1.24700266666667,48,0.0208333333333333
"1471_2024.25.KY.037_6",17.4064516129032,5.44086026666667,24.5026315789474,0.04081194286328
"1472_2024.25.KY.038_6",19.6550632911392,5.75105493333333,14.8200836820084,0.067476002258611
"1473_2024.25.KY.039_6",1.2879746835443,1.16455733333333,48,0.0208333333333333
"1474_2024.25.KY.040_6",1.23489932885906,0.988814666666667,48,0.0208333333333333
"1475_2024.25.KY.041_6",1.23622047244094,1.03412133333333,48,0.0208333333333333
"1476_2024.25.KY.042_6",16.5263157894737,7.08304093333333,20.859649122807,0.0479394449116905
"1477_2024.25.KY.043_6",9.00754716981132,3.34591186666667,32.59375,0.0306807286673058
"1478_2024.25.KY.044_6",1.10884353741497,0.566893333333333,48,0.0208333333333333
"1479_2024.25.KY.045_6",5.77818181818182,2.35151506666667,44.2636054421769,0.0225919237714681
"1480_2024.25.KY.046_6",1.22895622895623,1.14927066666667,48,0.0208333333333333
"1481_2024.25.KY.047_6",1.22012578616352,1.14465466666667,48,0.0208333333333333
"1482_2024.25.KY.048_6",1.20701754385965,1.235088,48,0.0208333333333333
"1483_2024.25.KY.049_6",1.20629370629371,1.09557066666667,48,0.0208333333333333
"neg",1.31645569620253,1.059072,48,0.0208333333333333
"1460_2024.25.KY.024_5",1.08154506437768,0.39485,48,0.0208333333333333
"1461_2024.25.KY.025_5",1.17695473251029,0.938272,48,0.0208333333333333
"1462_2024.25.KY.026_5",9.63839285714286,3.17857133333333,28.5478723404255,0.0350288801937768
"1463_2024.25.KY.029_5",19.9642857142857,6.6402116,10.5133928571429,0.0951167728237792
"1464_2024.25.KY.030_5",13.6975806451613,4.47849466666667,39.0121212121212,0.0256330588783595
"1466_2024.25.KY.031_6",1.27303754266212,1.01934,48,0.0208333333333333
"1467_2024.25.KY.032_6",1.22535211267606,1.05164266666667,48,0.0208333333333333
"1468_2024.25.KY.034_6",1.26623376623377,1.22077866666667,48,0.0208333333333333
"1469_2024.25.KY.035_6",11.5345911949686,2.19706493333333,22.4545454545455,0.0445344129554656
"1470_2024.25.KY.036_6",1.30388692579505,1.30035333333333,48,0.0208333333333333
"1471_2024.25.KY.037_6",9.72638436482085,3.2269272,44.0833333333333,0.0226843100189036
"1472_2024.25.KY.038_6",22.6169491525424,8.0497176,19.3239130434783,0.0517493531330858
"1473_2024.25.KY.039_6",12.7597402597403,5.5411256,34.7964659685864,0.0287385506592187
"1474_2024.25.KY.040_6",1.23432343234323,1.09130933333333,48,0.0208333333333333
"1475_2024.25.KY.041_6",16.055737704918,7.96065573333333,37.0750728862974,0.0269723003125799
"1476_2024.25.KY.042_6",10.6716417910448,4.96019906666667,45.9481132075472,0.021763679293707
"1477_2024.25.KY.043_6",12.648,5.424,16.7307692307692,0.0597701149425287
"1478_2024.25.KY.044_6",11.1142857142857,3.77142853333333,32.3615384615385,0.03090087948657
"1479_2024.25.KY.045_6",1.1371237458194,0.695652,48,0.0208333333333333
"1480_2024.25.KY.046_6",1.18918918918919,1.18918933333333,48,0.0208333333333333
"1481_2024.25.KY.047_6",1.23102310231023,0.990098666666667,48,0.0208333333333333
"1482_2024.25.KY.048_6",1.20588235294118,1.06318133333333,48,0.0208333333333333
"1483_2024.25.KY.049_6",1.28222996515679,0.794425333333333,48,0.0208333333333333
"neg",1.34821428571429,1.194444,48,0.0208333333333333
"1460_2024.25.KY.024_5",12.1774891774892,4.66955266666667,36.0335497835498,0.0277519147019072
"1461_2024.25.KY.025_5",1.24014336917563,0.879330666666667,48,0.0208333333333333
"1462_2024.25.KY.026_5",10.7811158798283,2.4492132,18.3152866242038,0.0545992001391062
"1463_2024.25.KY.029_5",1.24175824175824,0.844933333333333,48,0.0208333333333333
"1464_2024.25.KY.030_5",1.14876033057851,0.484848,48,0.0208333333333333
"1466_2024.25.KY.031_6",1.27329192546584,1.02691466666667,48,0.0208333333333333
"1467_2024.25.KY.032_6",1.30175438596491,1.361404,48,0.0208333333333333
"1468_2024.25.KY.034_6",1.25391849529781,1.09090933333333,48,0.0208333333333333
"1469_2024.25.KY.035_6",20.3366013071895,5.67320266666667,13.3095238095238,0.075134168157424
"1470_2024.25.KY.036_6",1.24458204334365,1.14344666666667,48,0.0208333333333333
"1471_2024.25.KY.037_6",13.7670807453416,5.1180124,37.1048780487805,0.0269506343259055
"1472_2024.25.KY.038_6",18.6307189542484,6.45315906666667,21.6546052631579,0.0461795533951086
"1473_2024.25.KY.039_6",1.19578313253012,1.012048,48,0.0208333333333333
"1474_2024.25.KY.040_6",1.29276315789474,0.890350666666667,48,0.0208333333333333
"1475_2024.25.KY.041_6",1.19303797468354,0.831224,48,0.0208333333333333
"1476_2024.25.KY.042_6",1.23371647509579,0.761174666666667,48,0.0208333333333333
"1477_2024.25.KY.043_6",11.7095588235294,3.43137253333333,11.2788461538462,0.0886615515771526
"1478_2024.25.KY.044_6",5.69306930693069,2.43344333333333,32.8653846153846,0.0304271503803394
"1479_2024.25.KY.045_6",19.0101694915254,8.90847453333333,20.6,0.0485436893203883
"1480_2024.25.KY.046_6",1.20134228187919,1.118568,48,0.0208333333333333
"1481_2024.25.KY.047_6",1.29801324503311,0.931566666666667,48,0.0208333333333333
"1482_2024.25.KY.048_6",1.22475570032573,1.01628666666667,48,0.0208333333333333
"1483_2024.25.KY.049_6",1.31347962382445,0.936258666666667,48,0.0208333333333333
"neg",1.31003039513678,1.01722413333333,48,0.0208333333333333
"1460_2024.25.KY.024_5",1.13419913419913,0.444444,48,0.0208333333333333
"1461_2024.25.KY.025_5",1.26893939393939,0.823232,48,0.0208333333333333
"1462_2024.25.KY.026_5",11.942731277533,4.4052864,25.1067073170732,0.0398299939283546
"1463_2024.25.KY.029_5",1.16296296296296,0.701234666666667,48,0.0208333333333333
"1464_2024.25.KY.030_5",12.4238683127572,5.06995893333333,42.7865853658537,0.0233718113153769
"1466_2024.25.KY.031_6",1.2258064516129,0.972042666666666,48,0.0208333333333333
"1467_2024.25.KY.032_6",1.29065743944637,1.30103866666667,48,0.0208333333333333
"1468_2024.25.KY.034_6",1.22222222222222,1.03292133333333,48,0.0208333333333333
"1469_2024.25.KY.035_6",21.0610932475884,7.89710613333333,18.4767080745342,0.0541221951424489
"1470_2024.25.KY.036_6",1.23360655737705,0.748633333333333,48,0.0208333333333333
"1471_2024.25.KY.037_6",1.27666666666667,1.284444,48,0.0208333333333333
"1472_2024.25.KY.038_6",19.006711409396,8.0536912,25.2534722222222,0.0395985150556854
"1473_2024.25.KY.039_6",1.30696202531646,1.172996,48,0.0208333333333333
"1474_2024.25.KY.040_6",1.2875,1.075,48,0.0208333333333333
"1475_2024.25.KY.041_6",1.25503355704698,0.850112,48,0.0208333333333333
"1476_2024.25.KY.042_6",8.85767790262172,4.3795256,15.6637426900585,0.0638417024453986
"1477_2024.25.KY.043_6",1.11026615969582,0.471482666666667,48,0.0208333333333333
"1478_2024.25.KY.044_6",1.14338235294118,0.681372,48,0.0208333333333333
"1479_2024.25.KY.045_6",6.86734693877551,3.38775506666667,41.804347826087,0.0239209568382735
"1480_2024.25.KY.046_6",1.26143790849673,0.989106666666667,48,0.0208333333333333
"1481_2024.25.KY.047_6",1.22485207100592,1.11637066666667,48,0.0208333333333333
"1482_2024.25.KY.048_6",1.171875,0.995833333333333,48,0.0208333333333333
"1483_2024.25.KY.049_6",1.19480519480519,1.09523866666667,48,0.0208333333333333
"pos",12.6028880866426,4.80866426666667,32.3262711864407,0.0309345916896055
"1484_2024.25.KY.050_6",1.13284132841328,0.880689333333333,48,0.0208333333333333
"1485_2024.25.KY.051_6",1.18382352941176,0.990196,48,0.0208333333333333
"1486_2024.25.KY.052_6",1.17818181818182,0.921212,48,0.0208333333333333
"1487_2024.25.KY.053_6",1.24902723735409,1.14656266666667,48,0.0208333333333333
"1488_2024.25.KY.054_6",1.22097378277154,1.02871466666667,48,0.0208333333333333
"1489_2024.25.KY.055_6",1.19322033898305,1.08022533333333,48,0.0208333333333333
"1490_2024.25.KY.056_6",1.1913357400722,0.991576,48,0.0208333333333333
"1491_2024.25.KY.057_6",1.21404682274247,1.056856,48,0.0208333333333333
"1492_2024.25.KY.058_6",1.21771217712177,1.03321066666667,48,0.0208333333333333
"1493_2024.25.KY.059_6",1.23875432525952,1.019608,48,0.0208333333333333
"1494_2024.25.KY.060_6",1.19543973941368,0.916394666666667,48,0.0208333333333333
"1497_2024.25.KY.062_7",1.18978102189781,0.632604,48,0.0208333333333333
"1498_2024.25.KY.063_7",1.20071684587814,0.855436,48,0.0208333333333333
"1499_2024.25.KY.064_7",1.20284697508897,0.986952,48,0.0208333333333333
"1500_2024.25.KY.065_7",1.17361111111111,0.995370666666667,48,0.0208333333333333
"1501_2024.25.KY.066_7",1.21895424836601,1.00217866666667,48,0.0208333333333333
"1502_2024.25.KY.067_7",1.20220588235294,0.985294666666667,48,0.0208333333333333
"1503_2024.25.KY.068_7",1.20689655172414,0.974712,48,0.0208333333333333
"1504_2024.25.KY.069_7",1.24295774647887,0.920188,48,0.0208333333333333
"1505_2024.25.KY.070_7",1.23863636363636,1.02020266666667,48,0.0208333333333333
"1506_2024.25.KY.071_7",1.17910447761194,0.915422666666667,48,0.0208333333333333
"1507_2024.25.KY.072_7",1.14079422382671,0.948254666666667,48,0.0208333333333333
"1508_2024.25.KY.073_7",1.12913907284768,0.781457333333333,48,0.0208333333333333
"pos",12.5855855855856,6.21421413333333,16.8097609561753,0.0594892457190259
"1484_2024.25.KY.050_6",11.9813432835821,5.10447773333333,43.7464285714286,0.0228590088986856
"1485_2024.25.KY.051_6",1.18374558303887,1.149588,48,0.0208333333333333
"1486_2024.25.KY.052_6",1.19572953736655,1.18149466666667,48,0.0208333333333333
"1487_2024.25.KY.053_6",1.24838709677419,1.12258,48,0.0208333333333333
"1488_2024.25.KY.054_6",1.1952861952862,1.10437733333333,48,0.0208333333333333
"1489_2024.25.KY.055_6",1.21806853582555,1.163032,48,0.0208333333333333
"1490_2024.25.KY.056_6",1.25696594427245,1.18885466666667,48,0.0208333333333333
"1491_2024.25.KY.057_6",1.25266903914591,1.048636,48,0.0208333333333333
"1492_2024.25.KY.058_6",1.27210884353742,1.210884,48,0.0208333333333333
"1493_2024.25.KY.059_6",1.24916943521595,1.30675466666667,48,0.0208333333333333
"1494_2024.25.KY.060_6",1.24148606811146,1.24251866666667,48,0.0208333333333333
"1497_2024.25.KY.062_7",1.22424242424242,1.01010133333333,48,0.0208333333333333
"1498_2024.25.KY.063_7",1.18987341772152,0.970464,48,0.0208333333333333
"1499_2024.25.KY.064_7",1.2724358974359,1.055556,48,0.0208333333333333
"1500_2024.25.KY.065_7",1.18092105263158,1.00438533333333,48,0.0208333333333333
"1501_2024.25.KY.066_7",1.26708074534161,1.13043466666667,48,0.0208333333333333
"1502_2024.25.KY.067_7",1.22530864197531,1.10288,48,0.0208333333333333
"1503_2024.25.KY.068_7",1.21686746987952,0.975904,48,0.0208333333333333
"1504_2024.25.KY.069_7",1.22829581993569,0.977492,48,0.0208333333333333
"1505_2024.25.KY.070_7",1.24067796610169,0.912994666666667,48,0.0208333333333333
"1506_2024.25.KY.071_7",1.15985130111524,0.827757333333333,48,0.0208333333333333
"1507_2024.25.KY.072_7",1.2,0.874317333333333,48,0.0208333333333333
"1508_2024.25.KY.073_7",1.30124223602484,0.853002666666667,48,0.0208333333333333
"pos",10.3734939759036,2.20883533333333,17.3582089552239,0.057609630266552
"1484_2024.25.KY.050_6",1.15925925925926,1.2,48,0.0208333333333333
"1485_2024.25.KY.051_6",1.2135231316726,1.22419866666667,48,0.0208333333333333
"1486_2024.25.KY.052_6",1.25316455696203,1.084388,48,0.0208333333333333
"1487_2024.25.KY.053_6",1.19504643962848,1.08978266666667,48,0.0208333333333333
"1488_2024.25.KY.054_6",1.24458204334365,0.990712,48,0.0208333333333333
"1489_2024.25.KY.055_6",1.27728613569322,1.176008,48,0.0208333333333333
"1490_2024.25.KY.056_6",1.24307692307692,1.02153866666667,48,0.0208333333333333
"1491_2024.25.KY.057_6",1.20882352941176,1.05490133333333,48,0.0208333333333333
"1492_2024.25.KY.058_6",1.22085889570552,1.06339466666667,48,0.0208333333333333
"1493_2024.25.KY.059_6",1.20058139534884,1.15116266666667,48,0.0208333333333333
"1494_2024.25.KY.060_6",1.22285714285714,1.169524,48,0.0208333333333333
"1497_2024.25.KY.062_7",1.29721362229102,0.916409333333333,48,0.0208333333333333
"1498_2024.25.KY.063_7",1.24928366762178,1.081184,48,0.0208333333333333
"1499_2024.25.KY.064_7",1.27639751552795,1.076604,48,0.0208333333333333
"1500_2024.25.KY.065_7",1.20447284345048,0.898828,48,0.0208333333333333
"1501_2024.25.KY.066_7",1.2,1.03084533333333,48,0.0208333333333333
"1502_2024.25.KY.067_7",1.19504643962848,0.837977333333333,48,0.0208333333333333
"1503_2024.25.KY.068_7",1.27462686567164,1.01890533333333,48,0.0208333333333333
"1504_2024.25.KY.069_7",1.18021201413428,0.956418666666667,48,0.0208333333333333
"1505_2024.25.KY.070_7",1.2231884057971,1.00483066666667,48,0.0208333333333333
"1506_2024.25.KY.071_7",1.17785234899329,0.917225333333333,48,0.0208333333333333
"1507_2024.25.KY.072_7",1.23051948051948,1,48,0.0208333333333333
"1508_2024.25.KY.073_7",1.2296511627907,0.775193333333334,48,0.0208333333333333
"pos",11.2338709677419,3.5806452,17.6858552631579,0.0565423602715521
"1484_2024.25.KY.050_6",1.17314487632509,1.10718533333333,48,0.0208333333333333
"1485_2024.25.KY.051_6",1.16666666666667,1.170068,48,0.0208333333333333
"1486_2024.25.KY.052_6",1.27076923076923,1.095384,48,0.0208333333333333
"1487_2024.25.KY.053_6",1.25391849529781,0.998954666666667,48,0.0208333333333333
"1488_2024.25.KY.054_6",1.25835866261398,0.903748133333333,48,0.0208333333333333
"1489_2024.25.KY.055_6",1.21212121212121,1.05499466666667,48,0.0208333333333333
"1490_2024.25.KY.056_6",1.22857142857143,1.12592533333333,48,0.0208333333333333
"1491_2024.25.KY.057_6",1.2094395280236,0.987217333333333,48,0.0208333333333333
"1492_2024.25.KY.058_6",1.16959064327485,1.02534133333333,48,0.0208333333333333
"1493_2024.25.KY.059_6",1.24367088607595,1.00843866666667,48,0.0208333333333333
"1494_2024.25.KY.060_6",1.21937321937322,1.04463466666667,48,0.0208333333333333
"1497_2024.25.KY.062_7",1.17484662576687,0.948874666666667,48,0.0208333333333333
"1498_2024.25.KY.063_7",1.21943573667712,0.986416,48,0.0208333333333333
"1499_2024.25.KY.064_7",1.24471299093656,1.04330266666667,48,0.0208333333333333
"1500_2024.25.KY.065_7",1.16107382550336,0.944072,48,0.0208333333333333
"1501_2024.25.KY.066_7",1.23188405797101,1.02801866666667,48,0.0208333333333333
"1502_2024.25.KY.067_7",1.15140845070423,0.896713333333333,48,0.0208333333333333
"1503_2024.25.KY.068_7",1.18772563176895,1.00601733333333,48,0.0208333333333333
"1504_2024.25.KY.069_7",1.22435897435897,0.965812,48,0.0208333333333333
"1505_2024.25.KY.070_7",1.20846905537459,0.877306666666667,48,0.0208333333333333
"1506_2024.25.KY.071_7",1.19424460431655,0.92566,48,0.0208333333333333
"1507_2024.25.KY.072_7",1.2140350877193,0.865497333333333,48,0.0208333333333333
"1508_2024.25.KY.073_7",1.2719298245614,0.853801333333333,48,0.0208333333333333
"pos",8.39482200647249,1.30744333333333,31.05,0.0322061191626409
"1484_2024.25.KY.050_6",1.27361563517915,0.998914666666667,48,0.0208333333333333
"1485_2024.25.KY.051_6",1.18466898954704,1.19396,48,0.0208333333333333
"1486_2024.25.KY.052_6",1.26490066225166,1.10375333333333,48,0.0208333333333333
"1487_2024.25.KY.053_6",1.23384615384615,0.96,48,0.0208333333333333
"1488_2024.25.KY.054_6",1.20598006644518,1.11627866666667,48,0.0208333333333333
"1489_2024.25.KY.055_6",1.2603550295858,1.104536,48,0.0208333333333333
"1490_2024.25.KY.056_6",1.24054054054054,1.07747733333333,48,0.0208333333333333
"1491_2024.25.KY.057_6",1.25348189415042,1.03249733333333,48,0.0208333333333333
"1492_2024.25.KY.058_6",1.18553459119497,0.989517333333333,48,0.0208333333333333
"1493_2024.25.KY.059_6",1.23052959501558,0.959501333333333,48,0.0208333333333333
"1494_2024.25.KY.060_6",1.2865671641791,0.931342666666667,48,0.0208333333333333
"1497_2024.25.KY.062_7",1.23170731707317,0.7073168,48,0.0208333333333333
"1498_2024.25.KY.063_7",1.12132352941176,0.622549333333333,48,0.0208333333333333
"1499_2024.25.KY.064_7",1.25538461538462,0.951794666666667,48,0.0208333333333333
"1500_2024.25.KY.065_7",1.26288659793814,0.955326666666667,48,0.0208333333333333
"1501_2024.25.KY.066_7",1.21301775147929,0.990138666666667,48,0.0208333333333333
"1502_2024.25.KY.067_7",1.22147651006711,0.98434,48,0.0208333333333333
"1503_2024.25.KY.068_7",1.18571428571429,1.00476133333333,48,0.0208333333333333
"1504_2024.25.KY.069_7",1.27160493827161,0.901234666666667,48,0.0208333333333333
"1505_2024.25.KY.070_7",1.19003115264797,0.893042133333333,48,0.0208333333333333
"1506_2024.25.KY.071_7",1.27044025157233,0.867924,48,0.0208333333333333
"1507_2024.25.KY.072_7",1.23417721518987,0.835442666666667,48,0.0208333333333333
"1508_2024.25.KY.073_7",1.29411764705882,0.768628,48,0.0208333333333333
"pos",10.3914373088685,3.97145773333333,24.0219298245614,0.0416286288113931
"1484_2024.25.KY.050_6",1.17667844522968,0.852768,48,0.0208333333333333
"1485_2024.25.KY.051_6",1.15658362989324,1.05338133333333,48,0.0208333333333333
"1486_2024.25.KY.052_6",1.15357142857143,1.06666666666667,48,0.0208333333333333
"1487_2024.25.KY.053_6",1.20307692307692,0.94359,48,0.0208333333333333
"1488_2024.25.KY.054_6",1.10894941634241,0.674449333333333,48,0.0208333333333333
"1489_2024.25.KY.055_6",1.2555910543131,1.026624,48,0.0208333333333333
"1490_2024.25.KY.056_6",1.24307692307692,1.005128,48,0.0208333333333333
"1491_2024.25.KY.057_6",1.25925925925926,0.97246,48,0.0208333333333333
"1492_2024.25.KY.058_6",1.22560975609756,0.939024,48,0.0208333333333333
"1493_2024.25.KY.059_6",1.25609756097561,0.926829333333333,48,0.0208333333333333
"1494_2024.25.KY.060_6",1.25568181818182,0.98106,48,0.0208333333333333
"1497_2024.25.KY.062_7",1.25752508361204,1.05239733333333,48,0.0208333333333333
"1498_2024.25.KY.063_7",1.28834355828221,1.04294533333333,48,0.0208333333333333
"1499_2024.25.KY.064_7",1.29903536977492,0.943193333333333,48,0.0208333333333333
"1500_2024.25.KY.065_7",1.25433526011561,0.974952,48,0.0208333333333333
"1501_2024.25.KY.066_7",1.27596439169139,0.913946666666667,48,0.0208333333333333
"1502_2024.25.KY.067_7",1.23867069486405,0.833837333333333,48,0.0208333333333333
"1503_2024.25.KY.068_7",1.3042071197411,0.798274666666667,48,0.0208333333333333
"1504_2024.25.KY.069_7",1.21671826625387,0.858617333333333,48,0.0208333333333333
"1505_2024.25.KY.070_7",1.33870967741935,0.847312,48,0.0208333333333333
"1506_2024.25.KY.071_7",1.27725856697819,0.822429733333333,48,0.0208333333333333
"1507_2024.25.KY.072_7",1.23291925465839,0.741200533333333,48,0.0208333333333333
"1508_2024.25.KY.073_7",1.32478632478632,0.740741333333333,48,0.0208333333333333
"pos",9.12316715542522,2.8113392,20.5614754098361,0.048634642216464
"1484_2024.25.KY.050_6",1.16896551724138,0.951724,48,0.0208333333333333
"1485_2024.25.KY.051_6",1.15862068965517,0.988505333333333,48,0.0208333333333333
"1486_2024.25.KY.052_6",1.14625850340136,0.956916,48,0.0208333333333333
"1487_2024.25.KY.053_6",1.24844720496894,0.790890666666667,48,0.0208333333333333
"1488_2024.25.KY.054_6",1.3061797752809,0.850186666666667,48,0.0208333333333333
"1489_2024.25.KY.055_6",1.25862068965517,0.89272,48,0.0208333333333333
"1490_2024.25.KY.056_6",1.28528528528529,0.960961333333333,48,0.0208333333333333
"1491_2024.25.KY.057_6",1.31318681318681,0.897436,48,0.0208333333333333
"1492_2024.25.KY.058_6",1.25770308123249,0.814192933333333,48,0.0208333333333333
"1493_2024.25.KY.059_6",1.29032258064516,0.895405333333333,48,0.0208333333333333
"1494_2024.25.KY.060_6",1.2540192926045,1.05466266666667,48,0.0208333333333333
"1497_2024.25.KY.062_7",1.29705882352941,0.835294666666667,48,0.0208333333333333
"1498_2024.25.KY.063_7",1.26086956521739,0.625258666666667,48,0.0208333333333333
"1499_2024.25.KY.064_7",1.30864197530864,0.736625333333333,48,0.0208333333333333
"1500_2024.25.KY.065_7",1.25,0.95984,48,0.0208333333333333
"1501_2024.25.KY.066_7",1.31578947368421,0.892788,48,0.0208333333333333
"1502_2024.25.KY.067_7",1.24930747922438,0.816251333333334,48,0.0208333333333333
"1503_2024.25.KY.068_7",1.20598006644518,0.699889333333333,48,0.0208333333333333
